tributary,site_no,date,water_year,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,delta_daily_q,delta_daily_q_cat,lag_daily_q,season
Lewis Creek,04282780,2024-06-18,2024,-2.3316753162288726,-2.1542538481898563,-2.108480715525629,-0.025629529009205676,0,-2.306045787219667,Summer
Lewis Creek,04282780,2024-06-19,2024,-2.3547166201604037,-2.209691012589639,-2.119390091452153,-0.023041303931531143,0,-2.3316753162288726,Summer
Lewis Creek,04282780,2024-06-20,2024,-2.2478983184920986,-2.2542660668704166,-2.1291669541354854,0.10681830166830508,1,-2.3547166201604037,Summer
Lewis Creek,04282780,2024-06-21,2024,-2.1045782310561703,-2.273040476032734,-2.1340741251794673,0.1433200874359284,1,-2.2478983184920986,Summer
Lewis Creek,04282780,2024-06-22,2024,-2.1937327793674646,-2.2644196399797103,-2.1362047248395184,-0.08915454831129432,-1,-2.1045782310561703,Summer
Lewis Creek,04282780,2024-06-23,2024,-1.4815152931528277,-2.2595679038316607,-2.1390191884941423,0.7122174862146369,1,-2.1937327793674646,Summer
Lewis Creek,04282780,2024-06-24,2024,-1.4111206513584587,-2.1457374779539293,-2.1162987157466837,0.07039464179436905,1,-1.4815152931528277,Summer
Lewis Creek,04282780,2024-06-25,2024,-1.6727799551231655,-2.0178910299737565,-2.0899204878601063,-0.2616593037647068,-1,-1.4111206513584587,Summer
Lewis Creek,04282780,2024-06-26,2024,-1.8074785290206217,-1.9237631212443698,-2.0715954581374185,-0.1346985738974562,-1,-1.6727799551231655,Summer
Lewis Creek,04282780,2024-06-27,2024,-1.9113533221615,-1.845586251081544,-2.05891121789894,-0.10387479314087833,-1,-1.8074785290206217,Summer
Lewis Creek,04282780,2024-06-28,2024,-2.0075117437239918,-1.797508394462887,-2.0626345555873677,-0.09615842156249177,-1,-1.9113533221615,Summer
Lewis Creek,04282780,2024-06-29,2024,-2.0339580329037728,-1.7836417534154327,-2.064491806679187,-0.02644628917978098,0,-2.0075117437239918,Summer
Lewis Creek,04282780,2024-06-30,2024,-1.7349278618720099,-1.7608167896349054,-2.0633145836786118,0.2990301710317629,1,-2.0339580329037728,Summer
Lewis Creek,04282780,2024-07-01,2024,-1.933471378966577,-1.7970185851662173,-2.0499100462364233,-0.19854351709456708,-1,-1.7349278618720099,Summer
Lewis Creek,04282780,2024-07-02,2024,-2.05999609840343,-1.8716401176816626,-2.0414571412472564,-0.12652471943685284,-1,-1.933471378966577,Summer
Lewis Creek,04282780,2024-07-03,2024,-2.1413010380809103,-1.9269567095788434,-2.035832505887201,-0.08130493967748054,-1,-2.05999609840343,Summer
Lewis Creek,04282780,2024-07-04,2024,-2.2064066939367253,-1.9746456394445988,-2.031419761514859,-0.06510565585581496,-1,-2.1413010380809103,Summer
Lewis Creek,04282780,2024-07-05,2024,-2.2522741185523865,-2.0167961211267738,-2.027591940869166,-0.04586742461566118,-1,-2.2064066939367253,Summer
Lewis Creek,04282780,2024-07-06,2024,-1.8580885223757089,-2.051762174673687,-2.024315722807937,0.3941855961766776,1,-2.2522741185523865,Summer
Lewis Creek,04282780,2024-07-07,2024,-1.4986231958446838,-2.026637958883964,-2.010229690550066,0.35946532653102503,1,-1.8580885223757089,Summer
Lewis Creek,04282780,2024-07-08,2024,-1.811444716238223,-1.9928801494514887,-2.000065522565149,-0.31282152039353917,-1,-1.4986231958446838,Summer
Lewis Creek,04282780,2024-07-09,2024,-1.788173373825235,-1.975447769061724,-1.9983321884365617,0.023271342412988005,0,-1.811444716238223,Summer
Lewis Creek,04282780,2024-07-10,2024,-0.9784673088998196,-1.9366159512648389,-1.9941086992191492,0.8097060649254154,1,-1.788173373825235,Summer
Lewis Creek,04282780,2024-07-11,2024,-0.36886427122169607,-1.7704968470961118,-1.9633756679024683,0.6096030376781235,1,-0.9784673088998196,Summer
Lewis Creek,04282780,2024-07-12,2024,-0.9004582484002457,-1.5079907867082505,-1.910883971428845,-0.5315939771785496,-1,-0.36886427122169607,Summer
Lewis Creek,04282780,2024-07-13,2024,-1.0832026594198325,-1.314874233829373,-1.8728095383690213,-0.18274441101958683,-1,-0.9004582484002457,Summer
Lewis Creek,04282780,2024-07-14,2024,-1.1507706685554568,-1.204176253407105,-1.8383670452044865,-0.06756800913562433,-1,-1.0832026594198325,Summer
Lewis Creek,04282780,2024-07-15,2024,-1.3369878531999724,-1.1544830352229298,-1.8045619313754238,-0.18621718464451553,-1,-1.1507706685554568,Summer
Lewis Creek,04282780,2024-07-16,2024,-1.2468112228508843,-1.0867034833603226,-1.7748716954019625,0.09017663034908807,1,-1.3369878531999724,Summer
Lewis Creek,04282780,2024-07-17,2024,-1.1832902231608935,-1.0093660332211296,-1.7404877936870937,0.06352099968999081,1,-1.2468112228508843,Summer
Lewis Creek,04282780,2024-07-18,2024,-1.2266571912125515,-1.0386264495441402,-1.7030626082184679,-0.04336696805165796,0,-1.1832902231608935,Summer
Lewis Creek,04282780,2024-07-19,2024,-1.5456751567583578,-1.1611682952571196,-1.666228670717924,-0.3190179655458063,-1,-1.2266571912125515,Summer
Lewis Creek,04282780,2024-07-20,2024,-1.6756849457665726,-1.2533421393082784,-1.6392606219378556,-0.1300097890082148,-1,-1.5456751567583578,Summer
Lewis Creek,04282780,2024-07-21,2024,-1.7625113835040984,-1.3379824659292412,-1.6201868428470048,-0.08682643773752585,-1,-1.6756849457665726,Summer
Lewis Creek,04282780,2024-07-22,2024,-1.8318378748800663,-1.42537399663619,-1.6087846145952691,-0.06932649137596791,-1,-1.7625113835040984,Summer
Lewis Creek,04282780,2024-07-23,2024,-1.7660858438623965,-1.4960668568762034,-1.5967214511123557,0.0657520310176698,1,-1.8318378748800663,Summer
Lewis Creek,04282780,2024-07-24,2024,-1.8445498403962042,-1.5702489455921338,-1.6062071361360082,-0.07846399653380765,-1,-1.7660858438623965,Summer
Lewis Creek,04282780,2024-07-25,2024,-1.791966362842374,-1.6647146051971782,-1.6206547757705996,0.05258347755383008,1,-1.8445498403962042,Summer
Lewis Creek,04282780,2024-07-26,2024,-1.864794180276016,-1.745473058287153,-1.6246276560279065,-0.07282781743364186,-1,-1.791966362842374,Summer
Lewis Creek,04282780,2024-07-27,2024,-1.9220145052291544,-1.791061490218247,-1.6265381777364198,-0.057220324953138446,-1,-1.864794180276016,Summer
Lewis Creek,04282780,2024-07-28,2024,-1.9657778556031567,-1.82625142728433,-1.6268935505053415,-0.04376335037400225,0,-1.9220145052291544,Summer
Lewis Creek,04282780,2024-07-29,2024,-2.0037731741645897,-1.8552894947270526,-1.6255024209013138,-0.03799531856143301,0,-1.9657778556031567,Summer
Lewis Creek,04282780,2024-07-30,2024,-2.0319673748031866,-1.8798516803391274,-1.624496258943341,-0.0281942006385969,0,-2.0037731741645897,Summer
Lewis Creek,04282780,2024-07-31,2024,-2.05999609840343,-1.9178347561878117,-1.6343975760410467,-0.02802872360024322,0,-2.0319673748031866,Summer
Little Ausable River,04273800,2024-05-01,2024,-1.7096982373937237,-1.8230351912690261,-1.6189885925785308,-0.05709371608478642,-1,-1.6526045213089373,Spring
Little Ausable River,04273800,2024-05-02,2024,-1.7471606289235164,-1.7998722814247887,-1.6110035061712495,-0.037462391529792693,0,-1.7096982373937237,Spring
Little Ausable River,04273800,2024-05-03,2024,-1.7964099532248985,-1.7779029212656325,-1.6036085478507043,-0.04924932430138207,-1,-1.7471606289235164,Spring
Little Ausable River,04273800,2024-05-04,2024,-1.8564728119949643,-1.7579101769452075,-1.5982412960918657,-0.060062858770065786,-1,-1.7964099532248985,Spring
Little Ausable River,04273800,2024-05-05,2024,-1.8829275784689985,-1.7425743342052233,-1.6002287760546103,-0.02645476647403422,0,-1.8564728119949643,Spring
Little Ausable River,04273800,2024-05-06,2024,-1.8651132446711505,-1.7492332486672502,-1.6084214429954065,0.017814333797848025,0,-1.8829275784689985,Spring
Little Ausable River,04273800,2024-05-07,2024,-1.8888510916259362,-1.7871981394265986,-1.6233340424277758,-0.023737846954785757,0,-1.8651132446711505,Spring
Little Ausable River,04273800,2024-05-08,2024,-1.9145366560809856,-1.820947649471884,-1.6411907150193101,-0.025685564455049326,0,-1.8888510916259362,Spring
Little Ausable River,04273800,2024-05-09,2024,-1.905992882537692,-1.8502102807129215,-1.6604206452986208,0.008543773543293609,0,-1.9145366560809856,Spring
Little Ausable River,04273800,2024-05-10,2024,-1.9226653997308456,-1.8729006026578037,-1.6805362371070325,-0.016672517193153658,0,-1.905992882537692,Spring
Little Ausable River,04273800,2024-05-11,2024,-1.9593364957973887,-1.890937095015796,-1.700827846694183,-0.03667109606654306,0,-1.9226653997308456,Spring
Little Ausable River,04273800,2024-05-12,2024,-1.9742577140962183,-1.905631906987571,-1.7211389352659052,-0.014921218298829642,0,-1.9593364957973887,Spring
Little Ausable River,04273800,2024-05-13,2024,-1.9504988031200599,-1.918679069220031,-1.7428588060113788,0.023758910976158454,0,-1.9742577140962183,Spring
Little Ausable River,04273800,2024-05-14,2024,-1.8797303040388509,-1.9308770061413036,-1.770984037145117,0.07076849908120897,1,-1.9504988031200599,Spring
Little Ausable River,04273800,2024-05-15,2024,-1.7838834359482563,-1.929574036486006,-1.7925558145239433,0.09584686809059462,1,-1.8797303040388509,Spring
Little Ausable River,04273800,2024-05-16,2024,-1.7796463830050018,-1.9109092907527587,-1.8055915995145808,0.0042370529432544934,0,-1.7838834359482563,Spring
Little Ausable River,04273800,2024-05-17,2024,-1.8605174929820012,-1.8928597908195173,-1.8136727755278519,-0.08087110997699942,-1,-1.7796463830050018,Spring
Little Ausable River,04273800,2024-05-18,2024,-1.9492508296121644,-1.8839815184268254,-1.8207077317120492,-0.08873333663016325,-1,-1.8605174929820012,Spring
Little Ausable River,04273800,2024-05-19,2024,-2.023845506462559,-1.8825407089717932,-1.829506971430378,-0.07459467685039467,-1,-1.9492508296121644,Spring
Little Ausable River,04273800,2024-05-20,2024,-2.0748131047079115,-1.889624679309842,-1.8436565213339395,-0.05096759824535235,-1,-2.023845506462559,Spring
Little Ausable River,04273800,2024-05-21,2024,-2.0328157630205435,-1.9073838652509636,-1.8589372132023867,0.04199734168736802,1,-2.0748131047079115,Spring
Little Ausable River,04273800,2024-05-22,2024,-1.9782360119782536,-1.9292532165340626,-1.870408409077931,0.05457975104228985,1,-2.0328157630205435,Spring
Little Ausable River,04273800,2024-05-23,2024,-1.9897098824181982,-1.9570178702526335,-1.877443684729026,-0.011473870439944633,0,-1.9782360119782536,Spring
Little Ausable River,04273800,2024-05-24,2024,-2.0497584764054757,-1.987026941597376,-1.8829205516907768,-0.060048593987277465,-1,-1.9897098824181982,Spring
Little Ausable River,04273800,2024-05-25,2024,-2.1287826823205256,-2.0140613678007293,-1.888851214027513,-0.07902420591504988,-1,-2.0497584764054757,Spring
Little Ausable River,04273800,2024-05-26,2024,-2.186102242599569,-2.0397087753304954,-1.8964457651036102,-0.05731956027904328,-1,-2.1287826823205256,Spring
Little Ausable River,04273800,2024-05-27,2024,-2.205896303038419,-2.0628883090643537,-1.9047705344080001,-0.019794060438850014,0,-2.186102242599569,Spring
Little Ausable River,04273800,2024-05-28,2024,-2.050544529980975,-2.0816144802544265,-1.9128396208034522,0.15535177305744385,1,-2.205896303038419,Spring
Little Ausable River,04273800,2024-05-29,2024,-2.0343289857427838,-2.0841471612487736,-1.9199805992283243,0.01621554423819127,0,-2.050544529980975,Spring
Little Ausable River,04273800,2024-05-30,2024,-2.072324304304217,-2.092160443215135,-1.9344795984412269,-0.03799531856143323,0,-2.0343289857427838,Spring
Little Ausable River,04273800,2024-05-31,2024,-2.138307065832213,-2.1039625034845666,-1.9484702578744029,-0.0659827615279962,-1,-2.072324304304217,Summer
Little Ausable River,04273800,2024-06-01,2024,-2.2070228782016734,-2.1166123019741003,-1.9627572188223523,-0.06871581236946023,-1,-2.138307065832213,Summer
Little Ausable River,04273800,2024-06-02,2024,-2.2610046906679186,-2.127789472814264,-1.9780859604649577,-0.05398181246624523,-1,-2.2070228782016734,Summer
Little Ausable River,04273800,2024-06-03,2024,-2.294173053920573,-2.138489822538314,-1.9935724517130584,-0.03316836325265449,0,-2.2610046906679186,Summer
Little Ausable River,04273800,2024-06-04,2024,-2.3271007562617556,-2.1511007869500505,-2.008162459777245,-0.032927702341182474,0,-2.294173053920573,Summer
Little Ausable River,04273800,2024-06-05,2024,-2.336117574581131,-2.1906088192758766,-2.0229682323703373,-0.009016818319375286,0,-2.3271007562617556,Summer
Little Ausable River,04273800,2024-06-06,2024,-2.2546645126368996,-2.2337214748242116,-2.0386683767006697,0.0814530619442313,1,-2.336117574581131,Summer
Little Ausable River,04273800,2024-06-07,2024,-1.9071223876786618,-2.259770076014595,-2.0508621574010353,0.3475421249582378,1,-2.2546645126368996,Summer
Little Ausable River,04273800,2024-06-08,2024,-1.836795857396668,-2.2267436934212306,-2.050615015120958,0.07032653028199376,1,-1.9071223876786618,Summer
Little Ausable River,04273800,2024-06-09,2024,-1.9670574899423507,-2.1738541190205156,-2.048308447616257,-0.13026163254568268,-1,-1.836795857396668,Summer
Little Ausable River,04273800,2024-06-10,2024,-2.084062707575461,-2.1318616617740056,-2.0497881839566405,-0.11700521763311045,-1,-1.9670574899423507,Summer
Little Ausable River,04273800,2024-06-11,2024,-2.16205573268515,-2.1018458980104184,-2.053945724349243,-0.07799302510968875,-1,-2.084062707575461,Summer
Little Ausable River,04273800,2024-06-12,2024,-2.205896303038419,-2.0782680374994746,-2.0602056583022073,-0.04384057035326894,0,-2.16205573268515,Summer
Little Ausable River,04273800,2024-06-13,2024,-2.244708902322351,-2.0596649987076585,-2.068718908299486,-0.038812599283932325,0,-2.205896303038419,Summer
Little Ausable River,04273800,2024-06-14,2024,-2.2546645126368996,-2.058242768662723,-2.0808848615756026,-0.009955610314548391,0,-2.244708902322351,Summer
Little Ausable River,04273800,2024-06-15,2024,-2.2779358550498876,-2.107891643656757,-2.096577564131891,-0.023271342412988005,0,-2.2546645126368996,Summer
Little Ausable River,04273800,2024-06-16,2024,-2.3197271583929617,-2.1709116433215025,-2.1131872132000535,-0.041791303343074127,0,-2.2779358550498876,Summer
Little Ausable River,04273800,2024-06-17,2024,-2.3579147036759753,-2.221293024528733,-2.1284942020470856,-0.0381875452830136,0,-2.3197271583929617,Summer
Little Ausable River,04273800,2024-06-18,2024,-2.389363086534356,-2.260414738257378,-2.142116331182546,-0.0314483828583807,0,-2.3579147036759753,Summer
Little Ausable River,04273800,2024-06-19,2024,-2.4068773341118614,-2.2928872173786927,-2.1543002505182725,-0.017514247577505415,0,-2.389363086534356,Summer
Little Ausable River,04273800,2024-06-20,2024,-2.3039328912097297,-2.3215987932463276,-2.165369058165071,0.10294444290213178,1,-2.4068773341118614,Summer
Little Ausable River,04273800,2024-06-21,2024,-2.1590151521305874,-2.330059363087382,-2.174406295771377,0.1449177390791423,1,-2.3039328912097297,Summer
Little Ausable River,04273800,2024-06-22,2024,-2.1076382460657612,-2.316395168729337,-2.180432267109788,0.051376906064826144,1,-2.1590151521305874,Summer
Little Ausable River,04273800,2024-06-23,2024,-1.9461464955803687,-2.292066938874462,-2.184363212564707,0.16149175048539255,1,-2.1076382460657612,Summer
Little Ausable River,04273800,2024-06-24,2024,-1.9357547173272913,-2.238698272758377,-2.180909479870537,0.010391778253077355,0,-1.9461464955803687,Summer
Little Ausable River,04273800,2024-06-25,2024,-1.965761087541182,-2.1783897032799935,-2.174475214370762,-0.030006370213890632,0,-1.9357547173272913,Summer
Little Ausable River,04273800,2024-06-26,2024,-2.0435207464540124,-2.1178751319952545,-2.1671305092021496,-0.07775965891283043,-1,-1.965761087541182,Summer
Little Ausable River,04273800,2024-06-27,2024,-2.119462700581278,-2.0659670480441332,-2.161717990649336,-0.07594195412726545,-1,-2.0435207464540124,Summer
Little Ausable River,04273800,2024-06-28,2024,-2.186102242599569,-2.0396141636686402,-2.164015263002679,-0.06663954201829103,-1,-2.119462700581278,Summer
Little Ausable River,04273800,2024-06-29,2024,-2.2115586320345546,-2.0434837480213517,-2.169074371564572,-0.025456389434985738,0,-2.186102242599569,Summer
Little Ausable River,04273800,2024-06-30,2024,-2.1287826823205256,-2.058329517445465,-2.17371551582225,0.08277594971402902,1,-2.2115586320345546,Summer
Little Ausable River,04273800,2024-07-01,2024,-2.161039838697002,-2.0844204012654877,-2.1733980363718604,-0.03225715637647619,0,-2.1287826823205256,Summer
Little Ausable River,04273800,2024-07-02,2024,-2.208152383342643,-2.116603990032589,-2.1718652683883715,-0.0471125446456413,-1,-2.161039838697002,Summer
Little Ausable River,04273800,2024-07-03,2024,-2.262283909507092,-2.151231318004226,-2.1701035248108624,-0.05413152616444883,-1,-2.208152383342643,Summer
Little Ausable River,04273800,2024-07-04,2024,-2.330085609811218,-2.1824831984403805,-2.169040553330413,-0.06780170030412602,-1,-2.262283909507092,Summer
Little Ausable River,04273800,2024-07-05,2024,-2.3962842606144377,-2.212572185473229,-2.169140048448728,-0.06619865080321974,-1,-2.330085609811218,Summer
Little Ausable River,04273800,2024-07-06,2024,-2.3928098862291356,-2.242598188046782,-2.1711456046498383,0.0034743743853020703,0,-2.3962842606144377,Summer
Little Ausable River,04273800,2024-07-07,2024,-2.3659723463455986,-2.2684912243602935,-2.1757504504362464,0.026837539883536987,0,-2.3928098862291356,Summer
Little Ausable River,04273800,2024-07-08,2024,-2.3515745256449563,-2.302375462078161,-2.1910454490584774,0.014397820700642328,0,-2.3659723463455986,Summer
Little Ausable River,04273800,2024-07-09,2024,-2.3928098862291356,-2.329594703070726,-2.208204738000087,-0.041235360584179315,0,-2.3515745256449563,Summer
Little Ausable River,04273800,2024-07-10,2024,-2.186102242599569,-2.3559743463402247,-2.2223964845429802,0.20670764362956673,1,-2.3928098862291356,Summer
Little Ausable River,04273800,2024-07-11,2024,-1.3110409792078688,-2.3450912510677213,-2.2257978023771168,0.8750612633917001,1,-2.186102242599569,Summer
Little Ausable River,04273800,2024-07-12,2024,-1.4214157454384375,-2.1995134466958146,-2.1974306439278743,-0.11037476623056874,-1,-1.3110409792078688,Summer
Little Ausable River,04273800,2024-07-13,2024,-1.688679886754217,-2.060246515956386,-2.171281292007875,-0.26726414131577947,-1,-1.4214157454384375,Summer
Little Ausable River,04273800,2024-07-14,2024,-1.9375705854023182,-1.9596565160313975,-2.1527469914889372,-0.2488906986481012,-1,-1.688679886754217,Summer
Little Ausable River,04273800,2024-07-15,2024,-2.0883330908703748,-1.8984562644680718,-2.142177193914451,-0.15076250546805658,-1,-1.9375705854023182,Summer
